{ group = 1, type = 0, id = 91, propability = 1111, count = 1 },
{ group = 1, type = 0, id = 92, propability = 2222, count = 1 },
{ group = 1, type = 0, id = 93, propability = 3333, count = 1 },
{ group = 1, type = 0, id = 94, propability = 8333, count = 1 },
{ group = 1, type = 0, id = 95, propability = 13333, count = 1 },
{ group = 1, type = 0, id = 96, propability = 18333, count = 1 },
{ group = 1, type = 0, id = 97, propability = 23333, count = 1 },
{ group = 1, type = 0, id = 98, propability = 28333, count = 1 },
{ group = 1, type = 0, id = 99, propability = 33333, count = 1 },
{ group = 1, type = 0, id = 100, propability = 34444, count = 1 },
{ group = 1, type = 0, id = 101, propability = 35555, count = 1 },
{ group = 1, type = 0, id = 102, propability = 36666, count = 1 },
{ group = 1, type = 0, id = 103, propability = 41666, count = 1 },
{ group = 1, type = 0, id = 104, propability = 46666, count = 1 },
{ group = 1, type = 0, id = 105, propability = 51666, count = 1 },
{ group = 1, type = 0, id = 106, propability = 56666, count = 1 },
{ group = 1, type = 0, id = 107, propability = 61666, count = 1 },
{ group = 1, type = 0, id = 108, propability = 66666, count = 1 },
{ group = 1, type = 0, id = 109, propability = 67777, count = 1 },
{ group = 1, type = 0, id = 110, propability = 68888, count = 1 },
{ group = 1, type = 0, id = 111, propability = 69999, count = 1 },
{ group = 1, type = 0, id = 112, propability = 74999, count = 1 },
{ group = 1, type = 0, id = 113, propability = 79999, count = 1 },
{ group = 1, type = 0, id = 114, propability = 84999, count = 1 },
{ group = 1, type = 0, id = 115, propability = 89999, count = 1 },
{ group = 1, type = 0, id = 116, propability = 94999, count = 1 },
{ group = 1, type = 0, id = 117, propability = 100000, count = 1 },
{ group = 2, type = 0, id = 118, propability = 1111, count = 1 },
{ group = 2, type = 0, id = 119, propability = 2222, count = 1 },
{ group = 2, type = 0, id = 120, propability = 3333, count = 1 },
{ group = 2, type = 0, id = 121, propability = 8333, count = 1 },
{ group = 2, type = 0, id = 122, propability = 13333, count = 1 },
{ group = 2, type = 0, id = 123, propability = 18333, count = 1 },
{ group = 2, type = 0, id = 124, propability = 23333, count = 1 },
{ group = 2, type = 0, id = 125, propability = 28333, count = 1 },
{ group = 2, type = 0, id = 126, propability = 33333, count = 1 },
