{ group = 1, type = 0, id = 67, propability = 4444, count = 1 },
{ group = 1, type = 0, id = 68, propability = 8888, count = 1 },
{ group = 1, type = 0, id = 69, propability = 13332, count = 1 },
{ group = 1, type = 0, id = 70, propability = 17776, count = 1 },
{ group = 1, type = 0, id = 71, propability = 22220, count = 1 },
{ group = 1, type = 0, id = 72, propability = 26664, count = 1 },
{ group = 1, type = 0, id = 76, propability = 31108, count = 1 },
{ group = 1, type = 0, id = 77, propability = 35552, count = 1 },
{ group = 1, type = 0, id = 78, propability = 39996, count = 1 },
{ group = 1, type = 0, id = 79, propability = 44440, count = 1 },
{ group = 1, type = 0, id = 80, propability = 48884, count = 1 },
{ group = 1, type = 0, id = 81, propability = 53328, count = 1 },
{ group = 1, type = 0, id = 85, propability = 57772, count = 1 },
{ group = 1, type = 0, id = 86, propability = 62216, count = 1 },
{ group = 1, type = 0, id = 87, propability = 66660, count = 1 },
{ group = 1, type = 0, id = 88, propability = 71104, count = 1 },
{ group = 1, type = 0, id = 89, propability = 75548, count = 1 },
{ group = 1, type = 0, id = 90, propability = 79992, count = 1 },
{ group = 1, type = 0, id = 94, propability = 81103, count = 1 },
{ group = 1, type = 0, id = 95, propability = 82214, count = 1 },
{ group = 1, type = 0, id = 96, propability = 83325, count = 1 },
{ group = 1, type = 0, id = 97, propability = 84436, count = 1 },
{ group = 1, type = 0, id = 98, propability = 85547, count = 1 },
{ group = 1, type = 0, id = 99, propability = 86658, count = 1 },
{ group = 1, type = 0, id = 103, propability = 87769, count = 1 },
{ group = 1, type = 0, id = 104, propability = 88880, count = 1 },
{ group = 1, type = 0, id = 105, propability = 89991, count = 1 },
{ group = 1, type = 0, id = 106, propability = 91102, count = 1 },
{ group = 1, type = 0, id = 107, propability = 92213, count = 1 },
{ group = 1, type = 0, id = 108, propability = 93324, count = 1 },
{ group = 1, type = 0, id = 112, propability = 94435, count = 1 },
{ group = 1, type = 0, id = 113, propability = 95546, count = 1 },
{ group = 1, type = 0, id = 114, propability = 96657, count = 1 },
{ group = 1, type = 0, id = 115, propability = 97768, count = 1 },
{ group = 1, type = 0, id = 116, propability = 98879, count = 1 },
{ group = 1, type = 0, id = 117, propability = 100000, count = 1 },
{ group = 2, type = 0, id = 67, propability = 4444, count = 1 },
{ group = 2, type = 0, id = 68, propability = 8888, count = 1 },
{ group = 2, type = 0, id = 69, propability = 13332, count = 1 },
{ group = 2, type = 0, id = 70, propability = 17776, count = 1 },
{ group = 2, type = 0, id = 71, propability = 22220, count = 1 },
{ group = 2, type = 0, id = 72, propability = 26664, count = 1 },
{ group = 2, type = 0, id = 76, propability = 31108, count = 1 },
{ group = 2, type = 0, id = 77, propability = 35552, count = 1 },
{ group = 2, type = 0, id = 78, propability = 39996, count = 1 },
{ group = 2, type = 0, id = 79, propability = 44440, count = 1 },
{ group = 2, type = 0, id = 80, propability = 48884, count = 1 },
{ group = 2, type = 0, id = 81, propability = 53328, count = 1 },
{ group = 2, type = 0, id = 85, propability = 57772, count = 1 },
{ group = 2, type = 0, id = 86, propability = 62216, count = 1 },
{ group = 2, type = 0, id = 87, propability = 66660, count = 1 },
{ group = 2, type = 0, id = 88, propability = 71104, count = 1 },
{ group = 2, type = 0, id = 89, propability = 75548, count = 1 },
{ group = 2, type = 0, id = 90, propability = 79992, count = 1 },
{ group = 2, type = 0, id = 94, propability = 81103, count = 1 },
{ group = 2, type = 0, id = 95, propability = 82214, count = 1 },
{ group = 2, type = 0, id = 96, propability = 83325, count = 1 },
{ group = 2, type = 0, id = 97, propability = 84436, count = 1 },
