{ group = 1, type = 0, id = 94, propability = 5556, count = 1 },
{ group = 1, type = 0, id = 95, propability = 11112, count = 1 },
{ group = 1, type = 0, id = 96, propability = 16668, count = 1 },
{ group = 1, type = 0, id = 97, propability = 22224, count = 1 },
{ group = 1, type = 0, id = 98, propability = 27780, count = 1 },
{ group = 1, type = 0, id = 99, propability = 33336, count = 1 },
{ group = 1, type = 0, id = 103, propability = 38892, count = 1 },
{ group = 1, type = 0, id = 104, propability = 44448, count = 1 },
{ group = 1, type = 0, id = 105, propability = 50004, count = 1 },
{ group = 1, type = 0, id = 106, propability = 55560, count = 1 },
{ group = 1, type = 0, id = 107, propability = 61116, count = 1 },
{ group = 1, type = 0, id = 108, propability = 66672, count = 1 },
{ group = 1, type = 0, id = 112, propability = 72228, count = 1 },
{ group = 1, type = 0, id = 113, propability = 77784, count = 1 },
{ group = 1, type = 0, id = 114, propability = 83340, count = 1 },
{ group = 1, type = 0, id = 115, propability = 88896, count = 1 },
{ group = 1, type = 0, id = 116, propability = 94452, count = 1 },
{ group = 1, type = 0, id = 117, propability = 100000, count = 1 },
{ group = 2, type = 0, id = 94, propability = 5556, count = 1 },
{ group = 2, type = 0, id = 95, propability = 11112, count = 1 },
{ group = 2, type = 0, id = 96, propability = 16668, count = 1 },
{ group = 2, type = 0, id = 97, propability = 22224, count = 1 },
{ group = 2, type = 0, id = 98, propability = 27780, count = 1 },
{ group = 2, type = 0, id = 99, propability = 33336, count = 1 },
{ group = 2, type = 0, id = 103, propability = 38892, count = 1 },
{ group = 2, type = 0, id = 104, propability = 44448, count = 1 },
{ group = 2, type = 0, id = 105, propability = 50004, count = 1 },
{ group = 2, type = 0, id = 106, propability = 55560, count = 1 },
{ group = 2, type = 0, id = 107, propability = 61116, count = 1 },
{ group = 2, type = 0, id = 108, propability = 66672, count = 1 },
{ group = 2, type = 0, id = 112, propability = 72228, count = 1 },
{ group = 2, type = 0, id = 113, propability = 77784, count = 1 },
{ group = 2, type = 0, id = 114, propability = 83340, count = 1 },
{ group = 2, type = 0, id = 115, propability = 88896, count = 1 },
{ group = 2, type = 0, id = 116, propability = 94452, count = 1 },
{ group = 2, type = 0, id = 117, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 121, propability = 3833, count = 1 },
{ group = 3, type = 0, id = 122, propability = 7666, count = 1 },
{ group = 3, type = 0, id = 123, propability = 11499, count = 1 },
{ group = 3, type = 0, id = 124, propability = 15332, count = 1 },
{ group = 3, type = 0, id = 125, propability = 19165, count = 1 },
{ group = 3, type = 0, id = 126, propability = 22998, count = 1 },
{ group = 3, type = 0, id = 130, propability = 26831, count = 1 },
{ group = 3, type = 0, id = 131, propability = 30664, count = 1 },
{ group = 3, type = 0, id = 132, propability = 34497, count = 1 },
{ group = 3, type = 0, id = 133, propability = 38330, count = 1 },
{ group = 3, type = 0, id = 134, propability = 42163, count = 1 },
{ group = 3, type = 0, id = 135, propability = 45996, count = 1 },
{ group = 3, type = 0, id = 139, propability = 49829, count = 1 },
{ group = 3, type = 0, id = 140, propability = 53662, count = 1 },
{ group = 3, type = 0, id = 141, propability = 57495, count = 1 },
{ group = 3, type = 0, id = 142, propability = 61328, count = 1 },
{ group = 3, type = 0, id = 143, propability = 65161, count = 1 },
{ group = 3, type = 0, id = 144, propability = 68994, count = 1 },
{ group = 3, type = 0, id = 148, propability = 69411, count = 1 },
{ group = 3, type = 0, id = 149, propability = 69828, count = 1 },
{ group = 3, type = 0, id = 150, propability = 70245, count = 1 },
{ group = 3, type = 0, id = 151, propability = 70662, count = 1 },
{ group = 3, type = 0, id = 152, propability = 71079, count = 1 },
{ group = 3, type = 0, id = 153, propability = 71496, count = 1 },
{ group = 3, type = 0, id = 157, propability = 71913, count = 1 },
{ group = 3, type = 0, id = 158, propability = 72330, count = 1 },
{ group = 3, type = 0, id = 159, propability = 72747, count = 1 },
{ group = 3, type = 0, id = 160, propability = 73164, count = 1 },
{ group = 3, type = 0, id = 161, propability = 73581, count = 1 },
{ group = 3, type = 0, id = 162, propability = 73998, count = 1 },
{ group = 3, type = 0, id = 166, propability = 74415, count = 1 },
{ group = 3, type = 0, id = 167, propability = 74832, count = 1 },
{ group = 3, type = 0, id = 168, propability = 75249, count = 1 },
{ group = 3, type = 0, id = 169, propability = 75666, count = 1 },
{ group = 3, type = 0, id = 170, propability = 76083, count = 1 },
{ group = 3, type = 0, id = 171, propability = 76500, count = 1 },
{ group = 3, type = 0, id = 175, propability = 76833, count = 1 },
{ group = 3, type = 0, id = 176, propability = 77166, count = 1 },
{ group = 3, type = 0, id = 177, propability = 77499, count = 1 },
{ group = 3, type = 0, id = 178, propability = 77832, count = 1 },
{ group = 3, type = 0, id = 179, propability = 78165, count = 1 },
{ group = 3, type = 0, id = 180, propability = 78498, count = 1 },
{ group = 3, type = 0, id = 184, propability = 78831, count = 1 },
{ group = 3, type = 0, id = 185, propability = 79164, count = 1 },
{ group = 3, type = 0, id = 186, propability = 79497, count = 1 },
{ group = 3, type = 0, id = 187, propability = 79830, count = 1 },
{ group = 3, type = 0, id = 188, propability = 80163, count = 1 },
{ group = 3, type = 0, id = 189, propability = 80496, count = 1 },
{ group = 3, type = 0, id = 193, propability = 80829, count = 1 },
{ group = 3, type = 0, id = 194, propability = 81162, count = 1 },
{ group = 3, type = 0, id = 195, propability = 81495, count = 1 },
{ group = 3, type = 0, id = 196, propability = 81828, count = 1 },
{ group = 3, type = 0, id = 197, propability = 82161, count = 1 },
{ group = 3, type = 0, id = 198, propability = 82494, count = 1 },
{ group = 3, type = 0, id = 202, propability = 82605, count = 1 },
{ group = 3, type = 0, id = 203, propability = 82716, count = 1 },
{ group = 3, type = 0, id = 204, propability = 82827, count = 1 },
{ group = 3, type = 0, id = 205, propability = 82938, count = 1 },
{ group = 3, type = 0, id = 206, propability = 83049, count = 1 },
{ group = 3, type = 0, id = 207, propability = 83160, count = 1 },
{ group = 3, type = 0, id = 211, propability = 83271, count = 1 },
{ group = 3, type = 0, id = 212, propability = 83382, count = 1 },
{ group = 3, type = 0, id = 213, propability = 83493, count = 1 },
{ group = 3, type = 0, id = 214, propability = 83604, count = 1 },
{ group = 3, type = 0, id = 215, propability = 83715, count = 1 },
{ group = 3, type = 0, id = 216, propability = 83826, count = 1 },
{ group = 3, type = 0, id = 220, propability = 83937, count = 1 },
{ group = 3, type = 0, id = 221, propability = 84048, count = 1 },
{ group = 3, type = 0, id = 222, propability = 84159, count = 1 },
{ group = 3, type = 0, id = 223, propability = 84270, count = 1 },
{ group = 3, type = 0, id = 224, propability = 84381, count = 1 },
{ group = 3, type = 0, id = 225, propability = 84492, count = 1 },
