{ group = 1, type = 0, id = 67, propability = 5556, count = 1 },
{ group = 1, type = 0, id = 68, propability = 11112, count = 1 },
{ group = 1, type = 0, id = 69, propability = 16668, count = 1 },
{ group = 1, type = 0, id = 70, propability = 22224, count = 1 },
{ group = 1, type = 0, id = 71, propability = 27780, count = 1 },
{ group = 1, type = 0, id = 72, propability = 33336, count = 1 },
{ group = 1, type = 0, id = 76, propability = 38892, count = 1 },
{ group = 1, type = 0, id = 77, propability = 44448, count = 1 },
{ group = 1, type = 0, id = 78, propability = 50004, count = 1 },
{ group = 1, type = 0, id = 79, propability = 55560, count = 1 },
{ group = 1, type = 0, id = 80, propability = 61116, count = 1 },
{ group = 1, type = 0, id = 81, propability = 66672, count = 1 },
{ group = 1, type = 0, id = 85, propability = 72228, count = 1 },
{ group = 1, type = 0, id = 86, propability = 77784, count = 1 },
{ group = 1, type = 0, id = 87, propability = 83340, count = 1 },
{ group = 1, type = 0, id = 88, propability = 88896, count = 1 },
{ group = 1, type = 0, id = 89, propability = 94452, count = 1 },
{ group = 1, type = 0, id = 90, propability = 100000, count = 1 },
{ group = 2, type = 0, id = 94, propability = 3889, count = 1 },
{ group = 2, type = 0, id = 95, propability = 7778, count = 1 },
{ group = 2, type = 0, id = 96, propability = 11667, count = 1 },
{ group = 2, type = 0, id = 97, propability = 15556, count = 1 },
{ group = 2, type = 0, id = 98, propability = 19445, count = 1 },
{ group = 2, type = 0, id = 99, propability = 23334, count = 1 },
{ group = 2, type = 0, id = 103, propability = 27223, count = 1 },
{ group = 2, type = 0, id = 104, propability = 31112, count = 1 },
{ group = 2, type = 0, id = 105, propability = 35001, count = 1 },
{ group = 2, type = 0, id = 106, propability = 38890, count = 1 },
{ group = 2, type = 0, id = 107, propability = 42779, count = 1 },
{ group = 2, type = 0, id = 108, propability = 46668, count = 1 },
{ group = 2, type = 0, id = 112, propability = 50557, count = 1 },
{ group = 2, type = 0, id = 113, propability = 54446, count = 1 },
{ group = 2, type = 0, id = 114, propability = 58335, count = 1 },
{ group = 2, type = 0, id = 115, propability = 62224, count = 1 },
{ group = 2, type = 0, id = 116, propability = 66113, count = 1 },
{ group = 2, type = 0, id = 117, propability = 70002, count = 1 },
{ group = 2, type = 0, id = 121, propability = 71391, count = 1 },
{ group = 2, type = 0, id = 122, propability = 72780, count = 1 },
{ group = 2, type = 0, id = 123, propability = 74169, count = 1 },
{ group = 2, type = 0, id = 124, propability = 75558, count = 1 },
{ group = 2, type = 0, id = 125, propability = 76947, count = 1 },
{ group = 2, type = 0, id = 126, propability = 78336, count = 1 },
{ group = 2, type = 0, id = 130, propability = 79725, count = 1 },
{ group = 2, type = 0, id = 131, propability = 81114, count = 1 },
{ group = 2, type = 0, id = 132, propability = 82503, count = 1 },
{ group = 2, type = 0, id = 133, propability = 83892, count = 1 },
{ group = 2, type = 0, id = 134, propability = 85281, count = 1 },
{ group = 2, type = 0, id = 135, propability = 86670, count = 1 },
{ group = 2, type = 0, id = 139, propability = 88059, count = 1 },
{ group = 2, type = 0, id = 140, propability = 89448, count = 1 },
{ group = 2, type = 0, id = 141, propability = 90837, count = 1 },
{ group = 2, type = 0, id = 142, propability = 92226, count = 1 },
{ group = 2, type = 0, id = 143, propability = 93615, count = 1 },
{ group = 2, type = 0, id = 144, propability = 95004, count = 1 },
{ group = 2, type = 0, id = 148, propability = 95143, count = 1 },
{ group = 2, type = 0, id = 149, propability = 95282, count = 1 },
{ group = 2, type = 0, id = 150, propability = 95421, count = 1 },
{ group = 2, type = 0, id = 151, propability = 95560, count = 1 },
{ group = 2, type = 0, id = 152, propability = 95699, count = 1 },
{ group = 2, type = 0, id = 153, propability = 95838, count = 1 },
{ group = 2, type = 0, id = 157, propability = 95977, count = 1 },
{ group = 2, type = 0, id = 158, propability = 96116, count = 1 },
{ group = 2, type = 0, id = 159, propability = 96255, count = 1 },
{ group = 2, type = 0, id = 160, propability = 96394, count = 1 },
{ group = 2, type = 0, id = 161, propability = 96533, count = 1 },
{ group = 2, type = 0, id = 162, propability = 96672, count = 1 },
{ group = 2, type = 0, id = 166, propability = 96811, count = 1 },
{ group = 2, type = 0, id = 167, propability = 96950, count = 1 },
{ group = 2, type = 0, id = 168, propability = 97089, count = 1 },
{ group = 2, type = 0, id = 169, propability = 97228, count = 1 },
{ group = 2, type = 0, id = 170, propability = 97367, count = 1 },
{ group = 2, type = 0, id = 171, propability = 97506, count = 1 },
