{ group = 1, type = 0, id = 67, propability = 1389, count = 1 },
{ group = 1, type = 0, id = 68, propability = 2778, count = 1 },
{ group = 1, type = 0, id = 69, propability = 4167, count = 1 },
{ group = 1, type = 0, id = 70, propability = 5556, count = 1 },
{ group = 1, type = 0, id = 71, propability = 6945, count = 1 },
{ group = 1, type = 0, id = 72, propability = 8334, count = 1 },
{ group = 1, type = 0, id = 76, propability = 9723, count = 1 },
{ group = 1, type = 0, id = 77, propability = 11112, count = 1 },
{ group = 1, type = 0, id = 78, propability = 12501, count = 1 },
{ group = 1, type = 0, id = 79, propability = 13890, count = 1 },
{ group = 1, type = 0, id = 80, propability = 15279, count = 1 },
{ group = 1, type = 0, id = 81, propability = 16668, count = 1 },
{ group = 1, type = 0, id = 85, propability = 18057, count = 1 },
{ group = 1, type = 0, id = 86, propability = 19446, count = 1 },
{ group = 1, type = 0, id = 87, propability = 20835, count = 1 },
{ group = 1, type = 0, id = 88, propability = 22224, count = 1 },
{ group = 1, type = 0, id = 89, propability = 23613, count = 1 },
{ group = 1, type = 0, id = 90, propability = 25002, count = 1 },
{ group = 1, type = 0, id = 94, propability = 27502, count = 1 },
{ group = 1, type = 0, id = 95, propability = 30002, count = 1 },
{ group = 1, type = 0, id = 96, propability = 32502, count = 1 },
{ group = 1, type = 0, id = 97, propability = 35002, count = 1 },
{ group = 1, type = 0, id = 98, propability = 37502, count = 1 },
{ group = 1, type = 0, id = 99, propability = 40002, count = 1 },
{ group = 1, type = 0, id = 103, propability = 42502, count = 1 },
{ group = 1, type = 0, id = 104, propability = 45002, count = 1 },
{ group = 1, type = 0, id = 105, propability = 47502, count = 1 },
{ group = 1, type = 0, id = 106, propability = 50002, count = 1 },
{ group = 1, type = 0, id = 107, propability = 52502, count = 1 },
{ group = 1, type = 0, id = 108, propability = 55002, count = 1 },
{ group = 1, type = 0, id = 112, propability = 57502, count = 1 },
{ group = 1, type = 0, id = 113, propability = 60002, count = 1 },
{ group = 1, type = 0, id = 114, propability = 62502, count = 1 },
{ group = 1, type = 0, id = 115, propability = 65002, count = 1 },
{ group = 1, type = 0, id = 116, propability = 67502, count = 1 },
{ group = 1, type = 0, id = 117, propability = 70002, count = 1 },
